title,author,description,link,platforms,pg,example_download_link
Scary Monsters & Nice Sprites,Pammu,A game of love and intimacy for monsters in a dive at night,https://thedovetailor.itch.io/scary-monsters-nice-sprites,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Orbis - Throw them all!,Madness Studio,,https://madnesstudio.itch.io/orbis-throw-them-all,Android,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Speed Farmers,Jelle,Game where you farm as fast as you can.,https://jxlle.itch.io/speed-farmers,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Cromwell,The Digital Technologist,The King is dead. Long live the Commonwealth!,https://thedigitaltechnologist.itch.io/cromwell,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Locomancer,Selkcip,Model train simulator for the HTC Vive and Oculus Rift with Touch,https://selkcip.itch.io/locomancer,"Windows, Linux",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Astral Defense,Pixel Pajama Studios,A tiny pixel art space shooter,https://pixelpajamastudios.itch.io/astraldefense,"Windows, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
ANTological Theory,Adira Slattery,A tabletop game of Arguing Ant Philosophers,https://adira.itch.io/antological-theory,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Last Knight: Rogue Rider Edition,Toco Games,Last Knight is over-the-top jousting action in a beautiful brutal fantasy world!,https://tocogames.itch.io/last-knight,"Windows, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
HeroRun,CannibalInteractive,A pacifist arcade game where you can only run away.,https://cannibalinteractive.itch.io/herorun,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
BAKED:MAGIC,Red-Baby,Baking with lesbian witches,https://red-baby.itch.io/bakedmagic,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Pleroma,Aleks Samoylov,Are you pulling my leg or are you genuinely having one of your … departures?,https://thealeks.itch.io/pleroma,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
NeoLite,Extrone,Neon Shooter,https://extrone.itch.io/neolite,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Oh Maker,KiennaS,A game about being androids discovering your identity and relationship with your creator,https://kiennas.itch.io/oh-maker,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Subterrarium,slimefriend,"A digging, jetpacking, plant-watering puzzle game.",https://slimefriend.itch.io/subterrarium,"Windows, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Daemon Detective Racing Zero,Yal,Penguin party racing at mach 2,https://yaru.itch.io/daemon-detective-racing-zero,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Masks,samplereality,On a campus under siege by riot police you count down to the end...,https://samplereality.itch.io/masks,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Not the Robots,2DArray,Not The Robots is this year’s most exciting Roguelike Stealth Furniture Eating Simulator.,https://2darray.itch.io/not-the-robots,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
VekWars,Washing-Up Software Projects,Defend the Crates in Full-Color Virtual Reality!,https://washingup.itch.io/vekwars,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Beast Dream,Zargo Games,Befriend monsters and go on a grand adventure,https://zargogames.itch.io/beast-dream,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Saving You From Yourself - Unity Remake,Taylor McCue,Unity Version,https://taylormccue.itch.io/savingyou-unity,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Art Telephone,Ken Davidson,,https://davidson925.itch.io/art-telephone,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Schema - Iteration 7,LeviKornelsen,An engine for tabletop roleplaying.,https://levikornelsen.itch.io/schema,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Long Lost Boys of Nowhereland,googumproduce,,https://googumproduce.itch.io/long-lost-boys-of-nowhereland,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Our Love Can't Save The World,Mitch Schiwal,2-Player RPG where you can save either your relationship the world.,https://partheniad.itch.io/our-love-cant-save-the-world,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Extreme Mining,Tallbeard Studios,Extract valuable materials from sentient rocks by mining them with guns.,https://tallbeard.itch.io/extreme-mining,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
As The World Ends...,Allie Bustion/Mad Pierrot Games,a GM-optional tabletop roleplaying game,https://madpierrot.itch.io/as-the-world-ends,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Inner,DarkStone Digital,Collect your memores (Horror Puzzle),https://darkstonedigital.itch.io/inner,"Windows, Linux",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
SC: Monster Pack 1 - DELUXE EDITION,JosephSeraph,"40+ monsters, 5+ variants each, over 1000 individual files! Featuring itch.exclusive bonus: PSDs for every monster!",https://josephseraph.itch.io/sc-monster-pack-1,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Depths of Fear :: Knossos Soundtrack,DirigoGames,Soundtrack to the game 'Depths of Fear :: Knossos',https://dirigogames.itch.io/depths-of-fear-knossos-soundtrack,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Fair Winds and Following Seas,Aven Elia McConnaughey,"A short, meditative game about the exploring the senses while sailing the sea.",https://transistence.itch.io/fair-winds-and-following-seas,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Sprite Pack - Fantasy Male Mage,Red-Baby,"Luka, the mystical mage",https://red-baby.itch.io/sprite-pack-fantasy-male-mage,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Into the Sun,Jess Go,A game and pamphlet about where trash people can go.,https://go-jg.itch.io/into-the-sun,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
BloodBlast VR,Kalinka,Cure disease at nano scale by shooting virus directly,https://kalinka.itch.io/bloodblast,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Voles of the Dusk,GearHead,The human race is extinct and cute fuzzy rodents have inherited the Earth.,https://gearhead.itch.io/voles-of-the-dusk,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
The Sleuth: A BitD Playbook,Dissonance,A Custom Playbook for Blades in the Dark,https://moth-lands.itch.io/the-sleuth-playbook,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Star Escape,Ampersand Game Studios,Intense competitive jumping in space,https://ampersandgamestudios.itch.io/star-escape,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Alone With Your Ghost,babblegumsam,a solo roleplaying game about coming to terms with your past,https://babblegumsam.itch.io/alone-with-your-ghost,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
The Ghost Houses of Phylinecra,Shel Kahn,"A story-heavy, system-agnostic dungeon crawl",https://sorcererscatalogue.itch.io/the-ghost-houses-of-phylinecra,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Autumn,Bit Outside the Box,,https://nunodonato.itch.io/autumn,"Windows, Linux, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Bear Acquaintances,Havocfett,"A game about false identities, murder, life advice, and bears",https://havocfett.itch.io/bear-acquaintances,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
monad,Glenn Essex,Go somewhere else for a while...,https://shinyogre.itch.io/monad,"Windows, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Death? Preposterous! - A Non-violent RPG,Jay Ray Hawk,What happens when we die? Is death truly as it seems?,https://jayrayhawk.itch.io/dp,"Windows, Linux",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Procession,Zargo Games,A short zine about the miracles that happen when the monstrous figures go through town.,https://zargogames.itch.io/procession,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Story Time Frames,Sohkrates,A social media storytelling game!,https://sohkrates.itch.io/story-time-frames,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Homing,Pigeonkind Games,"A sad, queer, narrative-focused epistolary game.",https://pigeonkind.itch.io/homing,"Windows, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Devtheism,fahmitsu,,https://fahmitsu.itch.io/devtheism,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Clash of Coins,Zwi Zausch,Local 2 player brawler fun on a shapeshifting arena in the clouds!,https://zwizausch.itch.io/clash-of-coins,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Elephant Hunter Hunter,balmut,Stop hunters hunting elephants!,https://balmut.itch.io/elephant-hunter-hunter,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Propagating Love,Kathy_E_J,"A short solo tabletop game experience, to help bring more love into the world.",https://kathy-e-j.itch.io/propagating-love,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Play With Gilbert,Joure,Gilbert is a very curious cat who loves to go on adventures.,https://joure.itch.io/play-with-gilbert,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
"Exit, Pursued by a Bear",Chris Bissette,There's a goddamn bear and it wants to eat you.,https://loottheroom.itch.io/exit-pursued-by-a-bear,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Your Magic Circle,KiennaS,A zine format game(?) about play,https://kiennas.itch.io/your-magic-circle,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Rainworld,llemoi,"In the grim darkness of the far future, there are only McJobs",https://llemoi.itch.io/rainworld,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
GUNPIG: Firepower For Hire,LaPointe Joints,Top-down twin-stick arcade-style shoot 'em up action!,https://lapointe-joints.itch.io/gunpig,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
The Trolley,Nicholas O'Brien,,https://m3m3x.itch.io/the-trolley,"Windows, Linux, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Conversations With My Anxiety,Digital Daydream,A short visual novel about a first date where the player must come face to face with their anxiety.,https://digitaldaydream.itch.io/conversations-with-my-anxiety,"Windows, Linux, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Void Wisp,D. W. O'Boyle,Ambient Arcade Runner,https://dwoboyle.itch.io/void-wisp,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Central Limit Theorem,Amicable Animal,An arcade shooter where enemies learn behaviours from those that went before • WebGL Demo • Win/Mac/Linux Versions,https://amicableanimal.itch.io/central-limit-theorem,"Windows, Linux, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Recording the Predestined Time,Amorphous,observations of intertwined lives,https://amorphous.itch.io/recording,"Windows, Linux, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
DREADFUL,LostDutchman,3 Campaign Dread Supplemental,https://lostdutchman.itch.io/dreadful,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Old Man Character Sound Effects,Eternity Games,A collection of sound effects for the old-man character in your project.,https://writingduels.itch.io/old-man-character-sound-effects,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Drake,Gawain (DarkGriffin),"A small action platform game starring Drake, our fire breathing pixel hero.  Full game with all levels included!",https://darkgriffin.itch.io/drake,"Windows, Linux, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Stellaxy,Spacemyname,Procedurally Generated Space Exploration RPG,https://spacemyname.itch.io/stellaxy,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Sweet Volley High (All Ages ver),NewWestGames,A LGBT branching path love story.,https://newwestgames.itch.io/sweet-volley-high-all-ages-ver,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
I EAT MANTRAS FOR BREAKFAST,Maria Mison,SCREAMFEAST,https://mariabumby.itch.io/i-eat-mantras-for-breakfast,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
I See You,catoverlord,,https://catoverlord.itch.io/i-see-you,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Goblins in Shadow (EARLY ACCESS),Color Spray Games,"A game of goblin revolutionaries fighting elven oppression in a world of smoke and shadows, Forged in the Dark.",https://luchalibris.itch.io/goblins-in-shadow,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Fall Diary,Lily Reeves,Diary comic collection.,https://plantfather.itch.io/fall-diary,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
The Gateshead Engine,Adam Roy,A one-player Steampunk RPG about building a dangerous machine,https://adnroy.itch.io/the-gateshead-engine,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Escort Yourself Out,Violet Elder,"a game about trauma, triggers, and self-compassion",https://violet-elder.itch.io/escort-yourself-out,"Windows, macOS",18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Blockara,Haunted Bees Productions,Head-to-head competitive puzzle action!,https://hauntedbees.itch.io/blockara,"Windows, Linux, macOS",18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Lo-Fi Stellar Skirmish,KPD,A starship-themed asset pack!,https://kpdwyer.itch.io/lo-fi-stellar-skirmish,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
#birdsecrets,Kurt Potts,A Murder Investigation RPG.,https://kurtpotts.itch.io/birdsecrets,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Eizoku,catoverlord,,https://catoverlord.itch.io/eizoku,Windows,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Draw Nine,Damon L. Wakes,"A journey not about the cards you're dealt, but how you use them.",https://damonwakes.itch.io/draw-nine,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Ecchi Sketch: Draw Cute Girls Every Day! (All Ages Ver),NewWestGames,Cute lesbian fun in Ecchi Sketch: Draw Cute Girls Every Day!,https://newwestgames.itch.io/ecchi-sketch-draw-cute-girls-every-day-all-ages-ver,Windows,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
you wouldn't last one minute on the creek,HypatiasAngst,a harrowing journey into the memories of our collective time spent on the creek,https://hypatiasangst.itch.io/you-wouldnt-last-one-minute-on-the-creek,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
The Watching Book,"Sarah ""Bog Witch"" Rowan","A zine of oracular culture, and an rpg to play with it.",https://sarahrowan.itch.io/the-watching-book,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
There Will Be Ink,summitfever,"Stick figure armies battling in a notebook, just like you used to draw in class instead of paying attention!",https://summitfever.itch.io/there-will-be-ink,Windows,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
A Long Night In The Mech Bay,Nested Games,A 2 Player TTRPG about Relationships Reforged in Conflict,https://nestedgames.itch.io/a-long-night-in-the-mech-bay,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Galaxy Goons,John Erwin,a space fantasy adventure game,https://mister-erwin.itch.io/galaxy-goons,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Grindhouse Games Volume I,Black Eyed Priest Games,A collection of 3 short and frantic games!,https://leggomygiallo.itch.io/grindhouse-games-volume-i,Windows,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Warm Then Hot,Omri Drucker,A cozy campfire poetry lyric-game about past hurts and marshmallows.,https://omridrucker.itch.io/warm-then-hot,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
>>at least you're not alone,"Ben ""Bee"" Scerri, Red World Press","A roleplaying game of romance, honesty, togetherness, and music.",https://redworldpress.itch.io/not-alone,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Giant's Chalice,A.V. Knights,Explore and battle monsters in a magical world,https://avknights.itch.io/giants-chalice,"Windows, Linux, macOS",18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Spring Falls,SparseGameDev,"A peaceful puzzle game about water, erosion, and watching things grow.",https://sparsegamedev.itch.io/spring-falls,"Windows, Linux, macOS",18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
CORPSE REVIVER,prophet goddess,a nightmare psychedelic trash pixel vertical scrolling shooter,https://prophetgoddess.itch.io/corpse-reviver,Windows,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
May Project Na Naman Si Kapitan?,John Erwin,A one-shot RPG about concerned citizens investigating a dubious local project,https://mister-erwin.itch.io/may-project-na-naman-si-kapitan,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Barrel Roll,Matthew Lawrence,Fly back home with damaged wings,https://powerspark.itch.io/barrel-roll,"Windows, macOS",18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
He Plays the Piano,Sebastian Scaini,Play the piano.,https://sebastianscaini.itch.io/he-plays-the-piano,"Windows, Linux, Android",18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Game Dev Flashcards,Cybikitty,,https://cybikitty.itch.io/flashcards,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Croissants,Questionable Systems,A game about Croissants and Life,https://questionable.itch.io/croissants,"Windows, Linux, macOS",18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Come Home,KiennaS,A three player GMless diceless storytelling TTRPG about finding home,https://kiennas.itch.io/come-home,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
Jiayou MemoVirus,RATURE,"Fight the coronavirus during the Wuhan quarantine. A tactical-memory game, built as a documentary.",https://rature.itch.io/jiayou-memovirus,,18,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=18
The Old Man + Extra chapter,Okamizt Studio,Follow the adventure of various characters trying to make it out alive.,https://okamizt-studio.itch.io/the-old-man,Windows,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Season's Beatings,CodeAvarice,A fast and frantic one hit kill FPS! First person Hotline Miami?,https://codeavarice.itch.io/seasons-beatings,"Windows, Linux, macOS",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Factory Hiro,Rad Zone,"You play as Hiro / He works at the factory / Work hard, Hiro-san!",https://radzone.itch.io/factory-hiro,"Windows, macOS",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Interstellar Errands,joshg,a fridge-door RPG of fetch quests... in space!,https://joshg.itch.io/interstellar-errands,,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Color Jumper,Tallbeard Studios,"An abstract, color-based puzzle platformer.",https://tallbeard.itch.io/color-jumper,"Windows, Linux, macOS",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Little Cells,Fully Bugged,Quick and fun 2D puzzle high-score game.,https://fully-bugged.itch.io/fully-bugged-little-cells,"Windows, Linux, macOS",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Moonlight on Roseville Beach: Queer Guide for Amateur Sleuth's,r. rook,Queer romance and monster-hunting mysteries in a Boardwalk & Sorcery setting for Dark Streets & Darker Secrets!,https://r-rook.itch.io/roseville-beach-players-guide,,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Insufficient Adjectives,Razbury Games,,https://razburygames.itch.io/insufficient-adjectives,"Windows, macOS",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Rasternauts,mostlyfictional,"Run, jump and shoot your way through over 40 levels to hold back the vector invasion and save all of raster kind!",https://mostlyfictional.itch.io/rasternauts,Windows,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Tabletop Archaeology 101,avarisclari,Are You Ready to Join the Dig?,https://avarisclari.itch.io/tta101,,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
"Just one, must choose",Gooonzalo,A colorful narrative experience,https://gooonzalo.itch.io/just-one-must-choose,"Windows, Linux",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Others,Kate Bullock,A one player thinking or journaling experience to build empathy,https://bluestockings.itch.io/others,,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Enc and the Flying Machine,TangledVirus,Help a mushroom girl to fly!,https://tangledvirus.itch.io/enc-and-the-flying-machine,,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Some Like It Hot: Chapter 0,AugEx,Can you find Brew Love?,https://augmentedex.itch.io/some-like-it-hot,Windows,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Stophat,Problematicar,An unconventional top-down.,https://problematicar.itch.io/stophat,"Windows, Android",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Essential Pool Billiards Table Asset Pack - VR/AR,DevilsWork.shop,"Royalty free 3D Assets for Virtual Reality (VR/AR) Games. For Commercial, and Non-Commercial Use.",https://devilsworkshop.itch.io/essential-pool-billiards-table-asset-pack,"Windows, Linux, macOS, Android",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
The Finest (there will be no music),HB,"The hours before adventure can begin, spent trapped in the belly of the world's worst establishment",https://gm36.itch.io/the-finest-there-will-be-no-music,,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Snapshot Shaders Pro (Unity),Daniel Ilett,A collection of 23 image effects for Unity HDRP and URP,https://danielilett.itch.io/snapshot-shaders-pro-hdrp,,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Make your Adventure,Lanyu EStudio,"Turn your idea into your video game, even without programing skills. Just Make, Share & Play",https://lanyu-estudio.itch.io/make-your-adventure,"Windows, Linux, macOS",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Clouds of Fire: Blazing Skies,AaronMakesGames,Complete Chaos in this Shoot-em up meets Rouge-like with Physics!,https://aaronmakesgames.itch.io/clouds-of-fire,Windows,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Walking Doggos,afrozenpeach,A Game of Being Barely Adequate,https://afrozenpeach.itch.io/walking-doggos,,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Terri-Fried,PolyMars,Save humanity!,https://polymars.itch.io/terri-fried,Windows,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
